id,title,popularity,release_date
462,Erin Brockovich,30.347332,17/3/2000
1677,Ray,21.743321,29/10/2004
10327,"Legally Blonde 2: Red, White & Blonde",4.340616,2/7/2003
13187,A Charlie Brown Christmas,8.701183,9/12/1965
13092,How to Lose Friends & Alienate People,16.785866,2/10/2008
10217,The Sweet Hereafter,7.673124,14/5/1997
33676,Losin' It,2.550045,8/4/1983
9679,Gone in Sixty Seconds,52.995628,9/6/2000
141,Donnie Darko,61.210016,18/1/2001
265208,Wild Card,48.0343,14/1/2015
13132,All the Real Girls,3.65924,1/8/2003
11638,Guess Who,3.74263,25/3/2005
22051,Adam,8.308442,29/7/2009
10077,A Sound of Thunder,7.342892,15/5/2005
109414,This Is the End,38.21708,12/6/2013
72570,The Vow,26.780961,5/2/2012
3080,Top Hat,3.898498,6/9/1935
11377,House on Haunted Hill,13.664614,29/10/1999
16323,The Rose,7.000949,7/11/1979
38167,Eat Pray Love,28.800112,12/8/2010
34417,Good Intentions,0.304566,9/3/2010
82675,Taken 2,49.353524,27/9/2012
12690,Appaloosa,16.074397,12/9/2008
15067,"The Good, The Bad, The Weird",11.847324,16/7/2008
25941,Harry Brown,16.829837,11/11/2009
27360,King's Ransom,5.079017,22/4/2005
6961,The Wedding Date,10.194097,4/2/2005
14306,Marley & Me,30.951203,25/12/2008
11620,Quo Vadis,7.973109,8/11/1951
22215,Cheri,5.494047,10/2/2009
4233,Scream 2,35.244037,9/12/1997
24985,The Heart of Me,1.498245,1/1/2002
280381,House at the End of the Drive,0.43049,11/1/2014
33644,How Stella Got Her Groove Back,2.003047,14/8/1998
206197,The Sisterhood of Night,2.868942,10/4/2015
10861,Maximum Risk,10.115011,13/9/1996
328387,Nerve,62.933899,27/7/2016
24747,Bobby Jones: Stroke of Genius,2.897449,30/4/2004
2266,"Paris, je t'aime",10.573191,16/5/2006
43539,The Next Three Days,34.421696,18/11/2010
492,Being John Malkovich,27.546914,30/9/1999
120467,The Grand Budapest Hotel,74.417456,26/2/2014
44865,The Grandmaster,19.947265,8/1/2013
7979,The Kite Runner,10.446722,14/10/2007
8386,How High,11.510281,21/12/2001
14120,End of the Spear,1.83428,2/12/2005
2088,Romeo Is Bleeding,4.850402,13/9/1993
11820,Mona Lisa Smile,19.718544,19/12/2003
23655,Groove,1.09454,8/6/2000
45380,Crazy Stone,1.68502,1/1/2006
66942,Griff the Invisible,1.35088,19/8/2011
17577,The Devil's Tomb,5.099472,26/5/2009
14709,Varsity Blues,9.229999,15/1/1999
19187,The Hebrew Hammer,1.600797,1/1/2003
13908,The Master of Disguise,4.382761,2/8/2002
17044,The Land Girls,1.278092,25/9/1998
18681,Eye of the Beholder,4.302941,4/9/1999
11190,The Return,7.744166,25/6/2003
167073,Brooklyn,39.337949,20/10/2015
322,Mystic River,31.242999,7/10/2003
62213,Dark Shadows,50.306728,8/5/2012
17043,The Crocodile Hunter: Collision Course,1.714972,26/7/2002
338,"Good bye, Lenin!",11.086001,9/2/2003
5559,Bee Movie,29.332905,28/10/2007
40185,Camping Sauvage,0.20323,13/10/2005
744,Top Gun,58.900647,16/5/1986
8224,8MM,25.580272,26/2/1999
9268,Eraser,24.507987,21/6/1996
9013,Midnight Run,12.821329,20/7/1988
326576,Dawn of the Crescent Moon,0.049469,5/4/2014
109513,Hit & Run,16.668854,22/8/2012
176074,Reality Show,0.472123,1/1/2015
38745,Gulliver's Travels,22.845143,25/12/2010
15268,Street Fighter: The Legend of Chun-Li,8.139676,27/2/2009
48309,Prison,7.605291,4/3/1988
14745,The Haunting of Molly Hartley,8.309894,31/10/2008
41009,Perrier’s Bounty,3.810943,11/9/2009
1946,eXistenZ,21.928025,14/4/1999
253412,Everest,60.246978,10/9/2015
4032,My Girl,20.935169,27/11/1991
266857,The Work and The Story,0.002388,1/1/2003
22908,A Room for Romeo Brass,1.391958,23/8/1999
8054,The Imaginarium of Doctor Parnassus,37.181019,1/10/2009
13429,Donkey Punch,3.283886,18/7/2008
11888,Snow Dogs,13.655735,18/1/2002
138976,Treachery,0.283059,16/5/2013
9770,Mad City,3.314004,7/11/1997
1949,Zodiac,51.970905,2/3/2007
14877,September Dawn,3.646848,17/5/2007
36647,Blade,43.815492,21/8/1998
11426,From Here to Eternity,6.915201,4/8/1953
1636,Bedazzled,19.348007,19/10/2000
339984,Miracles from Heaven,10.248439,17/3/2016
17834,A Simple Wish,1.767479,11/7/1997
2698,Evan Almighty,27.082182,9/6/2007
49524,R.I.P.D.,39.448066,18/7/2013
21349,Anywhere But Here,8.976738,12/11/1999
710,GoldenEye,59.824565,16/11/1995
2176,The Glass House,9.448517,14/9/2001
323677,Race,22.9951,19/2/2016
8699,Anchorman: The Legend of Ron Burgundy,29.342744,9/7/2004
37985,The Trials Of Darryl Hunt,0.15066,15/6/2007
292481,Henry & Me,0.999655,18/8/2014
6977,No Country for Old Men,53.645267,8/11/2007
47941,Under the Rainbow,0.173964,31/7/1981
256274,"As Above, So Below",26.510558,14/8/2014
1435,Tarnation,1.063439,19/10/2003
57157,Young Adult,16.183746,16/12/2011
426469,Growing Up Smith,0.71087,3/2/2017
10514,The Andromeda Strain,12.524953,12/3/1971
447027,Running Forever,0.028756,27/10/2015
9444,Anastasia,45.565918,20/11/1997
6071,Kiss of Death,6.90894,21/4/1995
134,"O Brother, Where Art Thou?",39.742009,30/8/2000
4566,Michael Clayton,18.961323,28/9/2007
8810,Mad Max 2: The Road Warrior,37.117362,24/12/1981
12596,Pushing Tin,9.060642,23/4/1999
26388,Buried,32.841229,24/9/2010
85,Raiders of the Lost Ark,68.159596,12/6/1981
9778,Serendipity,14.530803,5/10/2001
4133,Blow,28.350529,4/4/2001
44603,Hereafter,13.365715,15/10/2010
49948,Fantasia 2000,14.530946,17/12/1999
8068,Desperado,25.511217,25/8/1995
2080,X-Men Origins: Wolverine,5.954334,28/4/2009
76492,Hotel Transylvania,56.257411,20/9/2012
268171,Elsa & Fred,2.849895,7/3/2014
9311,Smilla's Sense of Snow,5.419181,13/2/1997
9618,Tango & Cash,22.787667,22/12/1989
3062,42nd Street,1.933366,2/2/1933
38543,Ironclad,12.31708,3/3/2011
205587,The Judge,42.472324,8/10/2014
13193,Saved!,9.85123,21/1/2004
18886,Flight of the Intruder,6.81729,18/1/1991
15745,Made,4.149628,13/7/2001
1389,Out of Sight,16.000178,26/6/1998
158852,Tomorrowland,130.311355,19/5/2015
300671,13 Hours: The Secret Soldiers of Benghazi,42.526529,13/1/2016
9573,Blood Work,10.089065,4/8/2002
31246,From Justin to Kelly,1.623338,20/6/2003
309503,Zipper,8.516229,28/8/2015
9616,The Order,3.746806,5/9/2003
12573,A Serious Man,23.612409,2/10/2009
9026,The Importance of Being Earnest,7.250379,17/5/2002
38940,Men of War,1.734764,4/9/1994
325579,Diamond Ruff,0.165257,1/1/2015
190847,The Last Days on Mars,18.764453,11/8/2013
360339,Eden,2.713171,22/10/2015
11354,The Upside of Anger,6.2464,23/1/2005
14161,2012,45.274225,10/10/2009
109421,Side Effects,48.237797,7/2/2013
65055,Shark Night,8.363702,2/9/2011
11917,Saw V,32.943848,23/10/2008
48463,Incident at Loch Ness,1.452152,17/12/2004
500,Reservoir Dogs,66.925866,2/9/1992
606,Out of Africa,13.864975,20/12/1985
14369,Out Cold,4.12064,21/11/2001
7305,Alive,14.48851,15/1/1993
138843,The Conjuring,49.975409,18/7/2013
65759,Happy Feet Two,17.7735,17/11/2011
266102,Desert Dancer,1.972668,3/7/2014
23069,Benji,2.651418,17/10/1974
21755,The Brothers Bloom,10.218307,9/9/2008
385736,Kicks,3.467923,9/9/2016
41479,The Joneses,14.979375,13/9/2009
82679,Fun Size,7.487843,25/10/2012
9644,National Lampoon's Loaded Weapon 1,12.963328,4/2/1993
46838,Tucker and Dale vs Evil,19.940245,22/1/2010
2133,The Perfect Storm,25.752118,15/3/2000
838,American Graffiti,19.326115,1/8/1973
1885,The Karate Kid,28.456572,22/6/1984
253261,Born to Fly: Elizabeth Streb vs. Gravity,0.069244,8/3/2014
579,Jaws 2,19.636044,16/6/1978
42889,The Virginity Hit,3.125382,10/9/2010
947,Lawrence of Arabia,41.286336,10/12/1962
2755,About Schmidt,19.925026,13/12/2002
2501,The Bourne Identity,86.476817,14/6/2002
5038,Vicky Cristina Barcelona,32.758254,15/8/2008
146233,Prisoners,88.496873,18/9/2013
223702,Sausage Party,66.242737,11/7/2016
122917,The Hobbit: The Battle of the Five Armies,120.965743,10/12/2014
4614,The Sum of All Fears,22.392544,31/5/2002
10681,WALL·E,66.390712,22/6/2008
1985,The Constant Gardener,20.679652,31/8/2005
43434,Carlos,1.138383,19/5/2010
10072,A Nightmare on Elm Street 3: Dream Warriors,17.304055,27/2/1987
9433,The Edge,20.632673,6/9/1997
15186,Full Frontal,1.95686,2/8/2002
766,Army of Darkness,33.758281,9/10/1992
8055,The Reader,33.923786,10/12/2008
2123,"Me, Myself & Irene",39.001682,22/6/2000
9746,Kundun,7.039189,25/12/1997
215924,The Amazing Catfish,1.473405,10/8/2013
31908,Ghosts of Mississippi,8.102925,20/12/1996
316152,Free State of Jones,21.589393,24/6/2016
34563,Our Family Wedding,6.733485,12/3/2010
256040,Baahubali: The Beginning,16.254032,10/7/2015
152760,The Monuments Men,43.873266,24/1/2014
10208,Muppets from Space,6.589193,14/7/1999
73,American History X,73.567232,30/10/1998
10320,The Ring Two,32.233713,17/3/2005
288980,Freedom,4.389363,21/8/2014
14411,Sinbad: Legend of the Seven Seas,18.815442,2/7/2003
77459,A Monster in Paris,17.375562,12/10/2011
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,29.487784,1/11/2006
13809,RockNRolla,31.887978,4/9/2008
540,D.E.B.S.,6.396936,21/1/2004
9800,Philadelphia,44.301745,22/12/1993
26815,Rocket Singh: Salesman of the Year,3.000435,11/12/2009
184341,Hands of Stone,7.444189,26/8/2016
206647,Spectre,107.376788,26/10/2015
24748,Hud,6.82919,29/5/1963
32275,Duel in the Sun,7.60445,31/12/1946
206563,Trash,14.637357,9/10/2014
182,The Good German,5.347936,8/12/2006
12094,Jackass Number Two,11.227087,22/9/2006
13788,The Unborn,15.788784,9/1/2009
10315,Fantastic Mr. Fox,41.258956,23/10/2009
10774,Network,17.234745,1/11/1976
14560,Paul Blart: Mall Cop,31.250383,15/1/2009
788,Mrs. Doubtfire,30.884535,24/11/1993
241251,The Boy Next Door,24.161735,23/1/2015
13159,Georgia Rule,7.878177,11/5/2007
49444,Kung Fu Panda 2,51.247321,25/5/2011
320,Insomnia,41.322708,24/5/2002
347969,The Ridiculous 6,19.694695,11/12/2015
9783,Sublime,6.833164,15/6/2007
26791,Brigham City,0.280083,30/3/2001
222649,Rosewater,5.75555,7/11/2014
68726,Pacific Rim,56.523205,11/7/2013
503,Poseidon,21.133748,12/5/2006
59917,Cotton Comes to Harlem,1.079125,27/5/1970
9067,Tank Girl,8.186936,31/3/1995
72190,World War Z,81.834855,20/6/2013
9331,Clear and Present Danger,18.832471,3/8/1994
10362,Two Lovers,8.290636,19/11/2008
10533,The Scarlet Letter,7.44268,13/10/1995
37232,Travellers and Magicians,0.749699,9/9/2003
56288,Spy Kids: All the Time in the World,14.788073,18/8/2011
348,Alien,94.184658,25/5/1979
747,Shaun of the Dead,49.12486,9/4/2004
266647,Pan,48.03528,24/9/2015
22820,Gentlemen Broncos,3.193777,30/9/2009
72766,Newlyweds,0.642552,26/12/2011
27578,The Expendables,77.580661,3/8/2010
37821,Killers,23.004607,4/6/2010
331745,Top Spin,0.523122,15/11/2014
59965,Abduction,19.893646,22/9/2011
155,The Dark Knight,187.322927,16/7/2008
4858,The Invasion,15.673154,17/8/2007
184315,Hercules,76.842247,23/7/2014
18777,Slow Burn,6.630856,12/9/2005
314385,By the Sea,11.267676,12/11/2015
7453,The Hitchhiker's Guide to the Galaxy,51.742065,15/1/2005
49021,Killer Elite,29.501489,23/9/2011
9918,Glory Road,8.305085,13/1/2006
768,From Hell,26.134678,19/10/2001
278316,Da Sweet Blood of Jesus,4.480579,22/6/2014
35688,Why Did I Get Married Too?,2.986286,2/4/2010
8916,Antz,41.515702,2/10/1998
290825,Yoga Hosers,8.618793,8/7/2016
264644,Room,66.11334,16/10/2015
925,Do the Right Thing,15.580335,30/6/1989
19615,Flying By,1.546169,1/1/2009
11027,The Postman Always Rings Twice,6.803763,20/3/1981
16353,Ong Bak 2,9.029489,4/12/2008
2100,The Last Castle,15.433244,19/10/2001
59962,This Means War,38.994297,14/2/2012
13056,Punisher: War Zone,17.112498,5/12/2008
225235,The Geographer Drank His Globe Away,1.876621,26/7/2013
19419,Screwed,5.359381,12/5/2000
11249,Seed of Chucky,12.653831,11/11/2004
26665,Aberdeen,1.068819,5/7/2000
81796,Lockout,35.232278,12/4/2012
16290,Jackass 3D,20.99174,15/10/2010
10183,Frozen River,4.805651,1/8/2008
29427,The Crazies,28.867568,26/2/2010
10806,In & Out,11.897925,10/9/1997
245,About a Boy,28.227984,26/4/2002
134371,Atlas Shrugged Part II,4.725357,12/10/2012
60599,Arbitrage,16.40512,14/9/2012
4967,Keeping the Faith,8.085872,14/4/2000
60422,Another Happy Day,3.238466,18/11/2011
2067,Mission to Mars,16.058284,10/3/2000
17047,Agent Cody Banks 2: Destination London,10.925618,3/12/2004
11836,The SpongeBob SquarePants Movie,27.870755,14/11/2004
1368,First Blood,63.071046,22/10/1982
13569,Thr3e,1.946715,1/12/2006
40914,Royal Kill,1.088501,10/4/2009
38985,Sorcerer,9.088209,24/6/1977
181283,Child 44,40.371098,15/3/2015
44564,The Dilemma,14.780634,13/1/2011
10866,Joy Ride,11.183197,5/10/2001
246449,Against the Wild,2.492747,29/12/2013
1493,Miss Congeniality,32.624355,14/12/2000
23629,Sucker Punch,39.127082,24/3/2011
146304,The Best Man Holiday,7.210095,15/11/2013
1381,The Fountain,24.606012,6/9/2006
9400,Set It Off,6.717994,6/11/1996
100402,Captain America: The Winter Soldier,72.225265,20/3/2014
75861,To Write Love on Her Arms,6.723057,13/3/2015
8090,Untraceable,12.677505,22/1/2008
17663,Anne of Green Gables,8.772574,1/12/1985
3116,Midnight Cowboy,21.119209,25/5/1969
59457,Womb,7.453347,15/7/2010
5925,The Great Escape,35.061467,20/6/1963
38428,"Gandhi, My Father",0.080704,3/8/2007
9042,The Cave,10.756266,25/8/2005
11507,Body Double,9.525626,25/10/1984
22970,The Cabin in the Woods,73.987775,12/4/2012
57119,Jumping the Broom,4.492455,6/5/2011
40862,Iraq for Sale: The War Profiteers,1.517771,1/1/2006
6615,Lars and the Real Girl,15.817096,12/10/2007
172,Star Trek V: The Final Frontier,19.578249,9/6/1989
2023,Hidalgo,16.759252,5/3/2004
38317,Zookeeper,27.46264,6/7/2011
16577,Astro Boy,24.857079,15/10/2009
36047,The In Crowd,0.249245,19/7/2000
1722,Captain Corelli's Mandolin,9.061866,17/8/2001
29912,The Robe,4.028875,16/9/1953
21311,I Dreamed of Africa,1.656695,5/5/2000
1116,The Wind That Shakes the Barley,6.787967,18/5/2006
15765,What's Love Got to Do with It,7.921311,9/6/1993
72559,G.I. Joe: Retaliation,59.325589,26/3/2013
253253,Animals,1.5846,15/5/2014
29463,Krush Groove,0.720091,25/10/1985
11170,We Are Marshall,8.629665,12/12/2006
714,Tomorrow Never Dies,42.887121,11/12/1997
295886,Brotherly Love,1.367751,24/4/2015
9715,Hope Floats,7.922716,29/5/1998
1562,28 Weeks Later,34.759855,26/4/2007
1637,Speed,49.526736,9/6/1994
103370,Madea's Witness Protection,7.050951,29/6/2012
9879,Striptease,11.106006,28/6/1996
10030,Good Luck Chuck,21.729434,21/9/2007
3635,Girl with a Pearl Earring,19.944479,31/8/2003
64499,Quinceañera,0.034135,5/6/2006
322443,The Timber,0.803761,27/2/2015
8872,Wayne's World,21.815122,14/2/1992
5175,Rush Hour 2,35.814765,3/8/2001
133694,Promised Land,13.568302,23/9/2012
8355,Ice Age: Dawn of the Dinosaurs,69.457898,29/6/2009
2749,15 Minutes,15.205371,1/3/2001
680,Pulp Fiction,121.463076,8/10/1994
258755,Hidden Away,1.233688,3/10/2014
8968,Boogeyman,11.62423,4/2/2005
8078,Alien: Resurrection,37.44963,12/11/1997
9991,Mean Machine,8.816995,26/12/2001
18632,A Dog's Breakfast,2.213889,3/3/2007
9555,Rabbit-Proof Fence,2.128211,4/2/2002
12193,Four Christmases,19.500893,26/11/2008
33155,Galaxina,2.141143,6/6/1980
271110,Captain America: Civil War,198.372395,27/4/2016
157849,A Most Wanted Man,26.708193,25/7/2014
185465,Manito,0.039264,15/1/2002
123553,The Mortal Instruments: City of Bones,45.514031,21/8/2013
10070,Feast,8.825113,14/10/2005
324322,They Will Have to Kill Us First,0.071349,13/10/2015
18239,The Twilight Saga: New Moon,94.815867,15/3/2009
11467,America's Sweethearts,10.698929,17/7/2001
97430,The Man with the Iron Fists,17.672021,2/11/2012
26039,Point Blank,5.164423,30/8/1967
45243,The Hangover Part II,58.040149,25/5/2011
9730,Friday the 13th: The Final Chapter,14.013414,13/4/1984
38322,"Big Mommas: Like Father, Like Son",15.901137,16/2/2011
12405,Slumdog Millionaire,59.258969,12/5/2008
1844,Entrapment,25.877794,29/4/1999
138103,The Expendables 3,61.025639,4/8/2014
17707,Brokedown Palace,7.296459,13/8/1999
21283,Steppin: The Movie,0.328498,19/5/2009
44147,Wild Target,10.791954,17/6/2010
204082,Homefront,35.737655,27/11/2013
15092,Crank: High Voltage,35.542809,16/4/2009
688,The Bridges of Madison County,17.606087,28/5/1995
10288,Fido,5.244518,7/9/2006
68721,Iron Man 3,77.68208,18/4/2013
18602,Morvern Callar,2.507912,1/1/2002
157,Star Trek III: The Search for Spock,15.314027,31/5/1984
13197,10th & Wolf,3.942464,19/2/2006
45658,Everything Must Go,9.169411,15/10/2010
25388,March or Die,3.829937,8/9/1977
59861,Larry Crowne,20.355458,30/6/2011
57800,Ice Age: Continental Drift,65.229868,26/6/2012
87093,Big Eyes,28.570174,24/12/2014
14778,Last Orders,3.603842,10/9/2001
74457,Redemption Road,0.197264,26/8/2011
58151,Fright Night,18.27083,18/8/2011
71859,We Need to Talk About Kevin,21.276864,28/9/2011
16991,Observe and Report,10.529143,10/4/2009
84188,Compliance,8.942203,23/8/2012
23172,The Spy Next Door,14.639324,15/1/2010
106747,Machete Kills,29.072964,12/9/2013
9526,A Prairie Home Companion,5.025446,9/6/2006
3536,U-571,18.096884,20/4/2000
79316,Devil's Due,14.741589,8/1/2014
507,Killing Zoe,5.817519,1/10/1993
8373,Transformers: Revenge of the Fallen,21.939663,19/6/2009
108346,Dreaming of Joseph Lees,0.11615,29/10/1999
30943,The Deep End of the Ocean,4.746085,12/3/1999
10092,Cry_Wolf,6.926926,16/9/2005
76338,Thor: The Dark World,99.499595,29/10/2013
2841,A Very Long Engagement,23.05451,26/10/2004
9358,Final Destination 2,37.355826,31/1/2003
7978,The Wolfman,21.214571,11/2/2010
80274,Ender's Game,45.94834,23/10/2013
29193,The Spanish Prisoner,3.091077,8/9/1997
46195,Rio,46.200042,3/4/2011
1369,Rambo: First Blood Part II,38.653969,21/5/1985
385383,Fight Valley,1.224105,22/7/2016
8818,Evita,7.027139,14/12/1996
11096,Hide and Seek,18.228538,27/1/2005
9430,Go,11.142389,9/4/1999
8975,The Marine,7.679336,13/10/2006
37003,U2 3D,0.335195,19/5/2007
146882,Elza,0.007254,11/4/2011
2054,Mr. Holland's Opus,6.775294,29/12/1995
10615,Pootie Tang,3.115754,29/6/2001
157353,Transcendence,58.991388,16/4/2014
1957,Enough,11.500783,24/5/2002
126186,Shanghai Calling,0.857008,3/5/2012
2898,As Good as It Gets,37.885022,19/12/1997
35691,Letters to God,3.644872,9/4/2010
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,15.505137,22/3/1991
1646,Freedom Writers,17.746981,5/1/2007
48231,A Dangerous Method,27.133277,30/9/2011
9285,Road Trip,14.759948,19/5/2000
9593,Last Action Hero,32.044191,18/6/1993
2114,Final Fantasy: The Spirits Within,26.074908,2/7/2001
239897,Dwegons,0.485405,24/1/2014
67660,Think Like a Man,6.035152,16/4/2012
7859,Half Nelson,12.378031,11/8/2006
31163,Chicken Tikka Masala,0.258413,22/4/2005
11451,Herbie Fully Loaded,12.050755,22/6/2005
70160,The Hunger Games,68.550698,12/3/2012
13816,Idlewild,2.711955,25/8/2006
228970,Wild,42.952942,5/12/2014
1639,Speed 2: Cruise Control,23.336875,13/6/1997
20737,Air Bud,11.241802,1/8/1997
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,13.223111,6/8/1972
11866,Flight of the Phoenix,20.374308,17/12/2004
2295,Clerks II,18.077963,25/5/2006
3175,Barry Lyndon,29.543331,18/12/1975
9849,My Favorite Martian,6.80692,11/2/1999
14873,The Jungle Book 2,19.819893,7/2/2003
245700,Mr. Turner,9.242554,31/10/2014
38117,Beastly,24.054062,21/1/2011
22013,Elmer Gantry,6.734965,19/6/1960
943,Lethal Weapon 3,36.172182,15/5/1992
9922,The Postman,14.564667,25/12/1997
16871,Drag Me to Hell,45.083509,15/3/2009
21801,The Slaughter Rule,1.390909,1/1/2002
9950,Find Me Guilty,12.321302,16/3/2006
351043,Amnesiac,3.077885,14/8/2015
9473,"South Park: Bigger, Longer & Uncut",27.197799,30/6/1999
671,Harry Potter and the Philosopher's Stone,109.984351,16/11/2001
319,True Romance,35.268557,9/9/1993
4912,Confessions of a Dangerous Mind,18.165957,30/12/2002
4248,Scary Movie 2,35.376971,4/7/2001
60400,The Blue Bird,1.280733,19/1/1940
3580,Changeling,27.50916,30/1/2008
79161,51 Birch Street,0.049921,18/10/2006
